TIMESTAMP_START,TIMESTAMP_END,FC,FC_SSITC_TEST,FCH4,FCH4_SSITC_TEST,LE,LE_SSITC_TEST,H,H_SSITC_TEST,PPFD_IN,TA,TS,RH,VPD_PI,USTAR,WS,WD,MO_LENGTH,V_SIGMA,FCH4_gf,GPP_PI,GPP_PI_F,RECO_PI,RECO_PI_F,NEE_PI,NEE_PI_F
201201030330,201201030400,-9999,2,-9999,1,-9999,2,-9999,2,0,4.78,13.94,58.047,3.59284,0.0233,1.031594936,270.6752701,0.858584407,0.00848,-20.2434999999989,NaN,0,NaN,1.27520436628926e-05,NaN,1.27520436628926e-05
201201030400,201201030430,-9999,2,-9999,2,-9999,2,-9999,2,0,4.67,13.87,57.745,3.59232,0.0442,1.274089076,296.2647775,1.819249696,0.0186,-22.4204999999991,NaN,0,NaN,1.10389483458739e-05,NaN,1.10389483458739e-05
201201030430,201201030500,-9999,2,-9999,2,-9999,2,-9999,2,0,4.11,13.79,59.999,3.27043,0.0573,1.275192048,302.5316126,2.389405897,0.115347556,-15.1463999999997,NaN,0,NaN,7.08995440544454e-06,NaN,7.08995440544454e-06
201201030500,201201030530,-9999,2,-9999,2,-9999,2,-9999,2,0,4.12,13.58,57.769,3.45502,0.1148,1.702307735,315.2463976,6.240277252,0.0565,-3.63619999999985,NaN,0,NaN,6.61088016722524e-06,NaN,6.61088016722524e-06
201201030530,201201030600,0.620679,1,7.874,2,-9999,2,-36.757,1,0,4.45,13.36,57.026,3.59631,0.1678,1.979515351,325.1765845,11.73579283,0.0909,7.874,NaN,0,NaN,7.22397278395624e-06,NaN,7.22397278395624e-06
201201030600,201201030630,0.633262,1,12.204,1,-9999,2,-44.946,1,0,4.95,13.1,54.314,3.95979,0.2156,2.339842955,321.7665001,20.36662383,0.207018977,12.204,NaN,0,7.599144e-06,7.599144e-06,7.599144e-06,7.599144e-06
201201030630,201201030700,0.749051,1,7.256,0,0.848,1,-41.718,1,0,4.8,12.84,54.088,3.93993,0.1993,2.234390753,312.8340255,17.33682636,0.176028973,7.256,NaN,0,NaN,7.36792206442399e-06,NaN,7.36792206442399e-06
201201030700,201201030730,0.61731,1,8.13,2,0.867,1,-38.817,1,0,4.66,12.67,52.964,3.99652,0.1944,2.16307821,317.281893,17.27493658,0.171544123,8.13,NaN,0,NaN,7.54626081959029e-06,NaN,7.54626081959029e-06
201201030730,201201030800,-9999,2,-9999,2,-9999,2,-9999,2,0,3.35,12.49,58.528,3.21393,0.0704,1.458930493,302.3843563,3.488179316,0.0388,11.197,NaN,0,NaN,6.12938396074488e-06,NaN,6.12938396074488e-06
201201030800,201201030830,-9999,2,-9999,2,-9999,2,-9999,2,0,3.09,12.07,58.158,3.18356,0.0877,1.529217469,315.2721333,5.043335594,0.0268,14.264,NaN,0,NaN,6.55292974568304e-06,NaN,6.55292974568304e-06
201201030830,201201030900,-9999,2,-9999,2,-9999,2,-9999,2,0,2.88,11.65,58.933,3.07853,0.0853,1.59500174,331.0118052,4.609005084,0.0483,17.331,NaN,0,NaN,7.77382088741618e-06,NaN,7.77382088741618e-06
201201030900,201201030930,-9999,2,-9999,2,-9999,2,-9999,2,0,2.66,11.28,59.138,3.01451,0.0651,1.495877086,332.5875265,3.191713961,0.0239,20.398,NaN,0,NaN,1.17251502933157e-05,NaN,1.17251502933157e-05
201201030930,201201031000,0.810687,1,23.465,2,-9999,2,-35.671,1,0,2.95,10.91,55.487,3.35142,0.1815,2.163478355,331.2915564,15.31774574,0.121647373,23.465,NaN,0,NaN,9.04505846876144e-06,NaN,9.04505846876144e-06
201201031000,201201031030,1.318768,1,17.339,2,2.869,1,-46.722,1,0,3.08,10.66,51.87,3.6591,0.2185,2.230773121,335.3500832,20.40478944,0.152444891,17.339,NaN,0,1.5825216e-05,1.5825216e-05,1.5825216e-05,1.5825216e-05
201201031030,201201031100,0.954912,1,14.491,2,1.751,1,-38.665,1,0,2.84,10.41,52.852,3.52337,0.1844,2.068404178,347.784834,14.82053144,0.150738968,14.491,NaN,0,NaN,8.73889012746297e-06,NaN,8.73889012746297e-06
201201031100,201201031130,0.561795,1,9.246,1,-9999,2,-29.681,1,0,2.4,10.25,56.147,3.17553,0.1481,1.795235466,351.7123546,9.997830642,0.101455012,9.246,NaN,0,NaN,8.46520392082534e-06,NaN,8.46520392082534e-06
201201031130,201201031200,0.669196,1,13.547,1,-9999,2,-31.309,1,0,2.1,10.08,56.515,3.08261,0.1618,1.858404591,353.0161039,12.35209107,0.105847073,13.547,NaN,-6.56982131956471e-06,NaN,1.06272948426375e-05,NaN,4.05747352307284e-06
201201031200,201201031230,0.488283,1,8.351,1,-9999,2,-22.924,1,0,1.77,9.81,56.208,3.03122,0.1404,1.733694971,349.7815449,11.039026,0.0875,8.351,NaN,-6.53260889508911e-06,NaN,1.02831876264986e-05,NaN,3.75057873140952e-06
201201031230,201201031300,-9999,2,-9999,1,-9999,2,-9999,2,0,1.45,9.54,57.521,2.87531,0.1089,1.729449779,339.5949293,6.998238879,0.0552,20.5055,NaN,-6.75901568968021e-06,NaN,9.3048501440863e-06,NaN,2.54583445440609e-06
201201031300,201201031330,-0.111826,1,32.66,2,0.822,1,-14.443,1,0,2.68,9.53,52.741,3.49108,0.1311,1.452464907,355.0907409,14.24261416,0.127798194,32.66,NaN,-9.18583376039539e-06,NaN,9.40302409957951e-06,NaN,2.17190339184127e-07
201201031330,201201031400,-9999,2,-9999,2,6.642,1,-9999,2,0,5.67,9.52,43.937,5.10921,0.1978,1.852135304,2.031757319,195.3645991,0.180225858,32.2927142857143,NaN,-1.21508336822163e-05,NaN,8.96391933918427e-06,NaN,-3.18691434303205e-06
201201031400,201201031430,-9999,2,-9999,2,-9999,2,-9999,2,0,7.75,9.44,36.263,6.70024,0.2233,2.294603387,15.86988928,-68.42255592,0.379003919,31.9254285714286,NaN,-1.3066675390712e-05,NaN,2.01629782278652e-06,NaN,-1.10503775679255e-05
201201031430,201201031500,-9999,2,-9999,2,-9999,2,-9999,2,0,8.13,9.35,32.341,7.30167,0.3913,3.586256053,14.35615665,-104.1745491,0.738920035,31.5581428571429,NaN,-1.98575235570865e-05,NaN,6.09779385841436e-06,NaN,-1.37597296986722e-05
201201031500,201201031530,-9999,2,-9999,1,-9999,2,-9999,2,0,8.6,9.55,30.369,7.75694,0.4151,3.734248121,23.37905653,-72.26076731,0.956453682,35.925,NaN,-4.3034376068345e-05,NaN,2.67031760531497e-05,NaN,-1.63312000151953e-05
201201031530,201201031600,-9999,2,-9999,1,-9999,2,-9999,2,0,9.25,9.75,28.171,8.36216,0.4145,3.60245552,26.98280508,-51.33975985,1.036443652,33.3018333333333,NaN,-5.49937655481829e-05,NaN,3.96444871605349e-05,NaN,-1.5349278387648e-05
201201031600,201201031630,-9999,2,-9999,1,-9999,2,-9999,2,-9999,9.9,9.87,24.914,9.12967,0.4014,3.427860617,27.04174852,-36.26550895,0.957850361,36.0235000000001,NaN,-5.40472828300456e-05,NaN,4.2153189579179e-05,NaN,-1.18940932508666e-05
201201031630,201201031700,-9999,2,-9999,1,-9999,2,-9999,2,-9999,10.42,9.99,23.049,9.68749,0.3796,3.108123327,24.30569935,-27.84253204,1.064990099,25.6990000000001,NaN,-5.31040632352748e-05,NaN,4.11465444541709e-05,NaN,-1.19575187811039e-05
201201031700,201201031730,-9999,2,-9999,1,-9999,2,-9999,2,0,10.8,10.41,20.898,10.21399,0.3491,3.050609964,36.10619355,-20.97677563,1.238561691,28.1485,NaN,-5.12909535492185e-05,NaN,4.19832227547139e-05,NaN,-9.30773079450465e-06
201201031730,201201031800,-0.056213,1,16.669,1,70.173,0,217.976,0,0,11.32,10.83,17.613,11.01201,0.3091,2.553020895,18.50988253,-12.37880771,0.95273332,16.669,-4.20683659025528e-05,-4.20683659025528e-05,NaN,4.13938099025528e-05,-6.74556000000001e-07,-6.74556000000001e-07
201201031800,201201031830,-9999,2,15.752,2,69.725,0,205.842,0,0,11.57,11.31,17.467,11.21824,0.3124,2.522682945,29.70632457,-13.53140426,0.832165575,15.752,NaN,-4.72808984631704e-05,NaN,3.75046687501064e-05,NaN,-9.776229713064e-06
201201031830,201201031900,1.141502,0,12.576,1,67.598,0,210.622,0,0,12.09,11.79,17.544,11.59704,0.3205,2.382013512,30.89667529,-14.27203073,0.938911758,12.576,-2.68418341221434e-05,-2.68418341221434e-05,NaN,4.05398581221434e-05,1.3698024e-05,1.3698024e-05
201201031900,201201031930,0.734115,0,13.064,2,66.574,0,207.54,0,0,12.54,12.15,16.6,12.07993,0.2795,2.011689083,27.46220123,-9.59607687,0.759256876,13.064,-3.2977881088736e-05,-3.2977881088736e-05,NaN,4.1787261088736e-05,8.80938e-06,8.80938e-06
201201031930,201201032000,0.346142,0,7.894,2,57.343,0,163.663,0,0,12.76,12.5,16.099,12.3299,0.2612,2.196795216,38.99229038,-9.932845567,0.825661332,7.894,-3.68447631171447e-05,-3.68447631171447e-05,NaN,4.09984671171447e-05,4.153704e-06,4.153704e-06
201201032000,201201032030,1.02929,0,16.019,2,66.761,0,159.814,0,0,13.01,12.81,16.404,12.49339,0.2889,2.348422759,42.40822686,-13.76248904,0.796297454,16.019,-2.98513977386942e-05,-2.98513977386942e-05,NaN,4.22028777386942e-05,1.235148e-05,1.235148e-05
201201032030,201201032100,0.933868,1,13.394,2,58.076,0,136.871,0,0,13.34,13.12,16.681,12.719,0.2719,2.112819117,42.91892822,-13.38754589,0.717843576,13.394,-3.22797333745406e-05,-3.22797333745406e-05,NaN,4.34861493745406e-05,1.1206416e-05,1.1206416e-05
201201032100,201201032130,0.8071,1,-9999,2,41.642,1,78.176,1,0,13.17,13.27,17.63,12.44061,0.2474,2.160579344,40.70784906,-17.67176107,0.690110319,16.2075,-3.29959927865859e-05,-3.29959927865859e-05,NaN,4.26811927865859e-05,9.6852e-06,9.68520000000001e-06
201201032130,201201032200,0.633722,1,19.021,2,34.797,1,42.557,1,0,12.32,13.41,18.511,11.64054,0.2418,2.405752581,43.20109059,-30.28582487,0.614414779,19.021,NaN,0,7.604664e-06,7.604664e-06,7.604664e-06,7.604664e-06
201201032200,201201032230,-0.071011,1,17.143,2,22.618,1,2.072,1,0,11.12,13.41,20.794,10.44647,0.2228,1.947639008,46.99905529,-487.0063959,0.179176711,17.143,NaN,0,-8.52132e-07,-8.52132e-07,-8.52132e-07,-8.52132e-07
201201032230,201201032300,-9999,2,-9999,2,-9999,2,-7.993,1,0,8.91,13.4,29.172,8.05556,0.115,1.306835011,62.92069479,17.36660527,0.0472,15.2020208333333,NaN,0,NaN,4.48977188371811e-06,NaN,4.48977188371811e-06
201201032300,201201032330,-9999,2,-9999,0,-9999,2,-9999,2,0,6.98,13.27,40.091,5.97503,0.0236,1.298163326,61.67257946,0.230485918,0.0456,13.2610416666666,NaN,0,NaN,7.05329300400921e-06,NaN,7.05329300400921e-06
201201032330,201201040000,-9999,2,-9999,0,-9999,2,-9999,2,0,6.12,13.13,41.097,5.53712,0.0478,1.40810382,55.83980917,2.938064834,0.108966351,11.3200625,NaN,0,NaN,7.52176241435951e-06,NaN,7.52176241435951e-06
201201040000,201201040030,-9999,2,-9999,0,-9999,2,-9999,2,0,5.39,13.01,48.34,4.61833,0.0399,1.2789131,79.32600833,4.524637763,0.0421,9.37908333333329,NaN,0,NaN,8.14556260479775e-06,NaN,8.14556260479775e-06
201201040030,201201040100,-9999,2,-9999,0,-9999,2,-9999,2,0,4.94,12.88,53.301,4.04678,0.0437,1.159509763,137.6260017,2.016214289,0.0744,10.3969,NaN,0,NaN,9.86592868691854e-06,NaN,9.86592868691854e-06
201201040100,201201040130,-9999,2,-9999,0,-9999,2,-2.224,0,0,5.95,12.42,48.734,4.76348,0.0571,1.253210306,119.1664887,7.641080574,0.0521,6.0372,NaN,0,NaN,1.0734460117374e-05,NaN,1.0734460117374e-05
201201040130,201201040200,-0.079388,1,-9999,0,-9999,2,-9999,2,0,5.72,11.96,50.603,4.51802,0.033,1.214731217,165.2766893,54.62989639,0.0542,-2.71875000000009,NaN,0,NaN,1.27906157642024e-05,NaN,1.27906157642024e-05
201201040200,201201040230,-9999,2,-9999,0,2.245,1,0.909,1,0,6.02,12.37,52.33,4.45123,0.0297,1.20353547,134.2798522,-2.618797007,0.0123,-14.2925625000001,NaN,0,NaN,1.30679896001173e-05,NaN,1.30679896001173e-05
201201040230,201201040300,-9999,2,-9999,2,-9999,2,-9999,2,0,5.54,12.77,57.935,3.79946,0.0305,1.136414325,140.4952777,3.983954427,0.0817,-25.866375,NaN,0,NaN,1.3262197928006e-05,NaN,1.3262197928006e-05
201201040300,201201040330,-9999,2,-9999,1,-9999,2,-9999,2,0,5.48,12.63,58.537,3.72992,0.0236,1.259229851,164.5280404,1.201999711,0.0672,-37.4401875,NaN,0,NaN,1.28670401365722e-05,NaN,1.28670401365722e-05
201201040330,201201040400,-0.652066,1,-49.014,1,-1.574,1,-9999,2,0,5.77,12.49,56.644,3.97888,0.052,1.512118613,167.1933034,-9.263542341,0.0816,-49.014,NaN,0,NaN,1.18647201284267e-05,NaN,1.18647201284267e-05
201201040400,201201040430,-9999,2,-9999,2,-9999,2,-9999,2,0,5.46,12.38,61.506,3.4581,0.019,1.226287348,152.4803943,0.401971868,0.0224,-34.3596923076923,NaN,0,NaN,1.23508374325912e-05,NaN,1.23508374325912e-05
201201040430,201201040500,-0.23594,1,-9999,2,-9999,2,-9999,2,0,12.94,12.26,40.563,8.84258,0.0221,1.079021088,154.753878,-2.938145592,0.0194,-19.7053846153846,NaN,0,NaN,1.06812362872988e-05,NaN,1.06812362872988e-05
201201040500,201201040530,-9999,2,-9999,2,-9999,2,-9999,2,0,12.25,12.13,41.143,8.36466,0.035,0.516825007,141.073582,1.573092031,0.039,-5.05107692307686,NaN,0,NaN,7.75570696629913e-06,NaN,7.75570696629913e-06
201201040530,201201040600,1.045043,1,-9999,2,-0.953,1,-9999,2,0,11.94,11.99,42.283,8.03654,0.0479,0.316587868,16.08400401,7.458408584,0.0733,8.32508695652172,NaN,0,NaN,6.10295359592348e-06,NaN,6.10295359592348e-06
201201040600,201201040630,-9999,2,-9999,2,1.651,1,-9999,2,0,10.75,11.85,44.303,7.16949,0.0356,1.041540836,312.9440772,-1.239781895,0.0605,11.498,NaN,0,NaN,4.9457555166442e-06,NaN,4.9457555166442e-06
201201040630,201201040700,-9999,2,-9999,2,-9999,2,-9999,2,0,10.31,11.7,42.442,7.19536,0.0204,0.86457724,301.7246312,0.949006377,0.0451,7.05069999999999,NaN,0,NaN,6.11072258003545e-06,NaN,6.11072258003545e-06
201201040700,201201040730,-9999,2,-9999,1,-9999,2,-9999,2,0,11.08,11.67,39.834,7.91593,0.0191,0.911626515,356.5504904,0.465804112,0.067,8.144,NaN,0,NaN,9.06599947404851e-06,NaN,9.06599947404851e-06
201201040730,201201040800,1.658007,1,-9999,2,-9999,2,0.328,0,0,10.95,11.63,40.708,7.73514,0.0421,0.969714495,31.9228021,-20.55685603,0.0633,11.211,NaN,0,NaN,8.9516960592465e-06,NaN,8.9516960592465e-06
201201040800,201201040830,5.381944,1,-9999,2,-0.78,1,-9999,2,0,10.96,11.54,43.047,7.43487,0.0637,0.948629052,19.3926304,11.93688407,0.0895,14.278,NaN,0,NaN,9.21176853328694e-06,NaN,9.21176853328694e-06
201201040830,201201040900,-9999,2,-9999,2,-9999,2,-9999,2,0,10.87,11.44,42.912,7.40785,0.055,0.922378949,18.58446486,4.96536196,0.0122,17.345,NaN,0,NaN,1.25637152570982e-05,NaN,1.25637152570982e-05
201201040900,201201040930,-9999,2,-9999,1,1.423,1,-1.764,1,0,10.91,11.28,40.581,7.72965,0.0959,0.815134468,10.09678442,45.00217599,0.0544,20.412,NaN,0,NaN,8.30105151173361e-06,NaN,8.30105151173361e-06
201201040930,201201041000,-9999,2,-9999,2,-9999,2,2.318,1,0,10.76,11.12,40.765,7.62775,0.0653,0.880026872,13.71780297,-10.84128945,0.0379,21.1800249999999,NaN,0,NaN,1.30599567542959e-05,NaN,1.30599567542959e-05
201201041000,201201041030,-9999,2,-9999,2,1.655,1,0.501,1,0,2.43,10.61,67.018,2.39321,0.0455,1.003232893,6.71919871,-17.07665506,0.0152,16.1263,NaN,0,NaN,1.36500901341591e-05,NaN,1.36500901341591e-05
201201041030,201201041100,-9999,2,-9999,2,-0.913,1,-9999,2,0,10.72,10.09,39.973,7.70954,0.0498,0.578954089,23.02953587,-5.867074314,0.00705,12.9505,NaN,0,NaN,1.30100034230172e-05,NaN,1.30100034230172e-05
201201041100,201201041130,-2.825752,1,-9999,2,-2.367,1,1.6,0,0,10.85,9.64,41.072,7.63485,0.0559,0.6863476,32.14731649,-9.862942204,0.0393,8.66009999999999,NaN,0,NaN,1.12412674816693e-05,NaN,1.12412674816693e-05
201201041130,201201041200,-9999,2,-9999,2,-9999,2,-9999,2,0,2.42,9.18,65.499,2.50208,0.0544,0.801183141,31.28817097,2.805944386,0.0218,11.0616999999999,NaN,-7.52319468722521e-06,NaN,1.03235534859754e-05,NaN,2.80035879875017e-06
201201041200,201201041230,3.471478,1,-9999,2,1.178,1,-5.97,1,0,1.81,9.18,64.505,2.46496,0.0808,1.082937521,38.54472656,8.033508486,0.035,7.94984999999999,NaN,-7.05282675654571e-06,NaN,1.02613273391591e-05,NaN,3.2085005826134e-06
201201041230,201201041300,-9999,2,-9999,2,12.959,1,-4.501,1,0,10.45,9.17,39.081,7.68681,0.074,1.088090521,19.24258505,8.127517132,0.115780151,16.98335,NaN,-9.06212529650389e-06,NaN,7.62554523847802e-06,NaN,-1.43658005802587e-06
201201041300,201201041330,-9999,2,-9999,2,-9999,2,-9999,2,0,9.53,9.8,44.823,6.54382,0.0453,1.037635767,9.689111639,1.445331033,0.0237,29.13785,NaN,-9.18801918221423e-06,NaN,7.49190204691709e-06,NaN,-1.69611713529714e-06
201201041330,201201041400,3.161138,1,-9999,2,-9999,2,-6.34,1,0,6.07,10.43,65.425,3.23955,0.0941,0.995852429,31.38568958,11.98213986,0.104944469,36.3378333333333,NaN,-1.21073005126822e-05,NaN,8.45947273551756e-06,NaN,-3.64782777716469e-06
201201041400,201201041430,5.142662,1,-9999,2,0.458,1,10.176,1,0,13.98,9.74,48.942,8.12777,0.1795,1.474885293,55.57270967,-51.27292,0.08,42.520875,NaN,-1.48602987183848e-05,NaN,-9.72095025451188e-07,NaN,-1.5832393743836e-05
201201041430,201201041500,1.624784,1,-9999,1,16.879,1,28.016,1,0,15.77,9.05,44.726,9.87162,0.2108,1.983335454,71.48958584,-30.17070602,0.255648445,48.7039166666667,NaN,-1.98403129579683e-05,NaN,9.94274617067451e-06,NaN,-9.89756678729381e-06
201201041500,201201041530,-9999,2,-9999,2,35.504,0,69.449,0,0,13.97,9.14,47.209,8.3994,0.1847,1.834327889,89.48749622,-8.283235752,0.210049074,54.8869583333333,NaN,-3.93682374254244e-05,NaN,3.49113291030975e-05,NaN,-4.45690832232686e-06
201201041530,201201041600,-9999,2,61.07,2,37.44,0,113.813,0,0,16.1,9.23,40.562,10.8427,0.2386,1.850579292,122.2638952,-10.89498124,0.473922673,61.07,NaN,-5.59396843632736e-05,NaN,4.55420581794184e-05,NaN,-1.03976261838551e-05
201201041600,201201041630,-9999,2,-6.766,1,22.438,1,134.881,1,-9999,16.76,9.7,40.655,11.28957,0.2925,2.769853774,124.2522117,-16.93151667,0.631653208,-6.766,NaN,-5.22112639455056e-05,NaN,4.2170473510791e-05,NaN,-1.00407904347146e-05
201201041630,201201041700,0.356719,1,40.421,1,35.778,1,181.509,1,-9999,17.34,10.17,41.929,11.46461,0.4505,3.780982171,126.08127,-45.94943618,0.852418598,40.421,-3.0842869649928e-05,-3.0842869649928e-05,NaN,3.5123497649928e-05,4.280628e-06,4.280628e-06
201201041700,201201041730,-0.632174,1,44.696,2,41.159,1,189.071,1,0,17.58,10.72,44.684,11.08747,0.505,4.813928916,124.9937025,-62.09830599,1.047907902,44.696,-4.28443647819227e-05,-4.28443647819227e-05,NaN,3.52582767819227e-05,-7.586088e-06,-7.58608799999999e-06
201201041730,201201041800,0.566972,1,34.613,1,30.601,1,181.831,1,0,18.47,11.27,44.838,11.68803,0.4906,4.617586432,124.6841402,-59.16625472,1.127779985,34.613,-2.84709966728487e-05,-2.84709966728487e-05,NaN,3.52746606728487e-05,6.803664e-06,6.803664e-06
201201041800,201201041830,-0.314795,1,25.368,1,31.377,1,176.159,1,0,18.75,11.91,44.992,11.86539,0.4784,4.822220756,125.533729,-56.62196859,1.204613808,25.368,-3.57026144222644e-05,-3.57026144222644e-05,NaN,3.19250744222644e-05,-3.77754e-06,-3.77754000000001e-06
201201041830,201201041900,-0.21008,1,7.845,2,33.254,1,181.458,1,0,18.88,12.54,45.121,11.93323,0.4801,4.704764459,123.121677,-55.52876183,1.031442426,7.845,-3.76159323703566e-05,-3.76159323703566e-05,NaN,3.50949723703566e-05,-2.52096e-06,-2.52096e-06
201201041900,201201041930,0.131317,1,18.129,1,29.775,1,166.259,1,0,18.77,13.1,44.73,11.93603,0.442,4.482668211,121.8500988,-47.27136503,0.9040769,18.129,-3.47534245186619e-05,-3.47534245186619e-05,NaN,3.63292285186619e-05,1.575804e-06,1.57580400000001e-06
201201041930,201201042000,-0.379928,1,-0.26,2,27.599,1,156.181,1,0,19.14,13.66,44.401,12.29072,0.4153,4.032256026,127.9923371,-41.73330857,0.784245313,-0.26,-4.03819013423077e-05,-4.03819013423077e-05,NaN,3.58227653423077e-05,-4.559136e-06,-4.559136e-06
201201042000,201201042030,-0.203293,1,-9999,1,23.932,1,107.768,1,0,18.74,13.63,47.254,11.37129,0.3682,3.560378173,132.0928015,-42.13328392,0.854916849,1.5775,-4.08833350929897e-05,-4.08833350929897e-05,NaN,3.84438190929897e-05,-2.439516e-06,-2.439516e-06
201201042030,201201042100,-0.483481,1,3.415,1,22.976,1,111.87,1,0,19.39,13.6,44.378,12.48345,0.3749,3.353887764,163.4167687,-42.85591506,0.730634058,3.415,-4.45905660641024e-05,-4.45905660641024e-05,NaN,3.87887940641024e-05,-5.801772e-06,-5.801772e-06
201201042100,201201042130,-0.289407,1,-9999,1,15.182,1,70.138,1,0,18.29,13.47,49.889,10.50264,0.3395,3.214091698,155.5813524,-50.7619693,0.548033035,7.48210714285714,-4.02780137840158e-05,-4.02780137840158e-05,NaN,3.68051297840158e-05,-3.472884e-06,-3.472884e-06
201201042130,201201042200,-0.531409,1,-9999,1,22.871,1,97.173,1,0,19.37,13.33,47.674,11.73261,0.3664,3.301351914,148.1363493,-46.07122802,0.637481035,11.5492142857143,NaN,0,-6.376908e-06,-6.376908e-06,-6.376908e-06,-6.376908e-06
201201042200,201201042230,-9999,2,-9999,1,3.568,1,23.129,1,0,18.04,13.4,52.499,9.79784,0.3238,3.096551931,149.7631022,-133.6249585,0.423585615,15.6163214285714,NaN,0,NaN,2.78261646308383e-06,NaN,2.78261646308383e-06
201201042230,201201042300,-9999,2,-9999,1,-3.295,1,-8.501,1,0,20.44,13.46,46.835,12.73569,0.2654,2.870093539,148.6988904,198.5641189,0.285526489,13.3611249999999,NaN,0,NaN,3.8184880139456e-06,NaN,3.8184880139456e-06
201201042300,201201042330,-9999,2,-9999,1,-1.303,1,-13.106,1,0,19.7,13.17,49.938,11.45223,0.132,1.597427386,148.1127719,15.83797527,0.0692,11.4201458333333,NaN,0,NaN,2.61310740514449e-06,NaN,2.61310740514449e-06
201201042330,201201050000,-9999,2,-9999,1,-9999,2,-9999,2,0,19.02,12.88,52.589,10.39634,0.0776,1.43559792,148.6184721,5.869700441,0.0267,9.47916666666658,NaN,0,NaN,6.05702056211092e-06,NaN,6.05702056211092e-06
201201050000,201201050030,-9999,2,-9999,1,-9999,2,-9999,2,0,18.58,12.76,53.919,9.83034,0.0966,1.50377293,145.1482533,7.078238303,0.0397,7.5381874999999,NaN,0,NaN,7.2794207419297e-06,NaN,7.2794207419297e-06
201201050030,201201050100,-9999,2,-9999,1,-9999,2,-9999,2,0,18.66,12.63,53.992,9.86311,0.0971,1.361257052,151.4595734,6.262623463,0.0647,11.5148,NaN,0,NaN,7.81017897764211e-06,NaN,7.81017897764211e-06
201201050100,201201050130,0.638663,0,-9999,1,-0.338,1,-14.475,0,0,18.43,12.61,54.267,9.66807,0.1204,1.701735682,150.4436352,10.88639902,0.0674,7.13140000000001,NaN,0,NaN,8.43072232889875e-06,NaN,8.43072232889875e-06
201201050130,201201050200,0.609917,0,-9999,1,-0.251,1,-11.431,0,0,18.51,12.58,53.773,9.81679,0.1082,1.41394381,137.8225929,9.997458074,0.057,1.19331249999999,NaN,0,NaN,8.71060986940119e-06,NaN,8.71060986940119e-06
201201050200,201201050230,-9999,2,-9999,1,-9999,2,-9999,2,0,18.57,12.51,53.18,9.98465,0.0603,0.816226629,105.4895942,5.528539435,0.0913,-10.3805,NaN,0,NaN,1.39656813217614e-05,NaN,1.39656813217614e-05
201201050230,201201050300,-9999,2,-9999,1,-9999,2,-9999,2,0,18.52,12.44,52.427,10.10942,0.0413,1.345143747,97.75404469,4.794856759,0.0382,-21.9543125,NaN,0,NaN,1.42809114354567e-05,NaN,1.42809114354567e-05
201201050300,201201050330,-9999,2,-9999,2,-9999,2,-9999,2,0,18.58,12.46,51.412,10.36397,0.0278,1.122855495,85.02113376,3.2837863,0.132198508,-33.5281249999999,NaN,0,NaN,1.45177352215114e-05,NaN,1.45177352215114e-05
201201050330,201201050400,-9999,2,-9999,1,-9999,2,-9999,2,0,18.72,12.47,51.421,10.45242,0.0282,0.927562704,90.25944802,4.119130461,0.173809225,-42.0034444444443,NaN,0,NaN,1.42533539993537e-05,NaN,1.42533539993537e-05
